@lat,@lon,name:cy,place,name
52.7083769,-3.1680858,,farm,
52.7125889,-3.1609833,,farm,
52.7103790,-3.1605756,,farm,
52.7751781,-3.3101034,,farm,
52.7511052,-3.3466458,,farm,
52.8028571,-3.3599174,,farm,
52.8001847,-3.3631789,,farm,
52.8089408,-3.3719980,,farm,
52.7925688,-3.3522999,,farm,
52.7798639,-3.3306062,,farm,
52.7750483,-3.3224308,,farm,
52.7759699,-3.3234393,,isolated_dwelling,
52.7699595,-3.3196413,,isolated_dwelling,
52.7679732,-3.3001363,,farm,
52.7564819,-3.2973253,,farm,
52.7559754,-3.3053291,,farm,
52.7584038,-3.3504116,,isolated_dwelling,
52.7587025,-3.3477723,,farm,
52.7555988,-3.3460986,,farm,
52.7411554,-3.4190762,,farm,
52.7340099,-3.4373366,,farm,
52.7094332,-3.4325730,,farm,
52.7084972,-3.4235179,,farm,
52.7001370,-3.4358990,,farm,
52.6976014,-3.4514558,,farm,
52.6936740,-3.4374654,,farm,
52.6854541,-3.4722268,,farm,
52.6848688,-3.4801662,,farm,
52.6603946,-3.4855306,,farm,
52.6433808,-3.5050356,,isolated_dwelling,
52.6446437,-3.4868610,,farm,
52.6181669,-3.4882342,,farm,
52.6104670,-3.4789002,,farm,
52.6015407,-3.4719264,,farm,
52.5951413,-3.4437310,,farm,
52.5917392,-3.4403193,,farm,
52.5954542,-3.4296119,,farm,
52.5974353,-3.4068453,,farm,
52.6015407,-3.4224021,,farm,
52.6038604,-3.4218871,,farm,
52.6114703,-3.4192907,,farm,
52.6097764,-3.4103214,,farm,
52.6075873,-3.4076392,,farm,
52.6084864,-3.4028113,,farm,
52.6151054,-3.4112227,,farm,
52.6238074,-3.3918678,,farm,
52.6250188,-3.3993566,,farm,
52.6270898,-3.3944213,,farm,
52.6264386,-3.3883059,,farm,
52.6300203,-3.4062874,,farm,
52.6291347,-3.4123814,,farm,Pant-y-milwyr
52.6330287,-3.4029185,,farm,
52.6363365,-3.4014809,,farm,
52.6345003,-3.3978974,,farm,
52.6351254,-3.3911812,,farm,
52.7609037,-3.0234017,,farm,
52.7589300,-3.0286803,,farm,
52.7599169,-3.0320277,,farm,
52.7557484,-3.0531850,,farm,
52.7580080,-3.0584850,,farm,
52.7595663,-3.0697074,,farm,
52.7542030,-3.0651154,,farm,
52.7503067,-3.0770030,,farm,
52.7493196,-3.0738916,,farm,
52.7460464,-3.0826034,,farm,
52.7441889,-3.0987396,,farm,
52.7439421,-3.1113782,,farm,
52.7562679,-3.1124081,,isolated_dwelling,
52.7603454,-3.1053915,,farm,
52.7613452,-3.0919375,,farm,
52.7633319,-3.0906715,,farm,
52.7432796,-3.1185450,,isolated_dwelling,
52.7443578,-3.1291451,,farm,
52.7484234,-3.1226220,,farm,
52.7473713,-3.1206693,,farm,
52.7431627,-3.1405606,,farm,
52.7411102,-3.1470194,,farm,
52.7389666,-3.1410327,,isolated_dwelling,
52.7333280,-3.1332221,,farm,
52.7255314,-3.1327286,,farm,
52.7245047,-3.1416979,,farm,
52.7203199,-3.1415262,,farm,
52.7189811,-3.1529631,,farm,
52.7209047,-3.1656017,,farm,
52.7190461,-3.1486931,,farm,
52.7141588,-3.1499376,,farm,
52.7146528,-3.1298747,,farm,
52.7180973,-3.1580272,,farm,
52.7040965,-3.1661167,,farm,
52.7001048,-3.1839051,,farm,
52.7016131,-3.2011356,,farm,
52.7034984,-3.2021656,,isolated_dwelling,
52.7095830,-3.2105985,,farm,
52.7086730,-3.2149114,,farm,
52.7017561,-3.2105985,,farm,
52.7003908,-3.2134952,,farm,
52.7011190,-3.2172503,,farm,
52.6971790,-3.2295456,,farm,
52.7026533,-3.2440510,,farm,
52.7052537,-3.2460894,,farm,
52.7129889,-3.2467332,,farm,
52.7143668,-3.2537069,,farm,
52.7144188,-3.2766023,,farm,
52.7122869,-3.2847133,,farm,
52.7103370,-3.2868376,,farm,
52.7095440,-3.2822671,,farm,
52.7160176,-3.2924809,,farm,
52.7163296,-3.2828679,,farm,
52.7223344,-3.2933822,,farm,
52.7288191,-3.2952490,,farm,
52.7296377,-3.3015146,,farm,
52.7360564,-3.2997336,,farm,
52.7347702,-3.3066215,,farm,
52.7335748,-3.3090463,,farm,
52.7314439,-3.3146682,,farm,
52.7294688,-3.3154836,,farm,
52.7315868,-3.3184447,,farm,
52.7343284,-3.3237018,,farm,
52.7343024,-3.3304396,,farm,
52.7316908,-3.3368339,,farm,
52.7310281,-3.3700933,,farm,
52.7196310,-3.3884182,,farm,
52.7186692,-3.3771314,,farm,
52.7172914,-3.3708229,,farm,
52.7213986,-3.3707371,,farm,
52.7246996,-3.3739343,,farm,
52.7342505,-3.3719387,,farm,
52.7003778,-3.3573689,,farm,
52.6842381,-3.3665743,,isolated_dwelling,
52.6820268,-3.3613171,,farm,
52.6765368,-3.3641710,,farm,
52.6784623,-3.3632054,,farm,
52.6786835,-3.3681407,,farm,
52.6727507,-3.3741703,,farm,
52.6769141,-3.3762731,,farm,
52.6715927,-3.3671322,,farm,
52.6653337,-3.3832898,,farm,
52.6666350,-3.3855429,,farm,
52.6664529,-3.3901133,,farm,
52.6718400,-3.4144034,,farm,
52.6769922,-3.4439292,,farm,
52.6736875,-3.4592929,,farm,
52.6782281,-3.4944620,,farm,
52.7006509,-3.6102476,,farm,
52.7025493,-3.6181655,,farm,
52.9009673,-3.5661950,,farm,
52.9026757,-3.5836186,,farm,
52.9039700,-3.5740270,,farm,
52.9404388,-3.5512819,,farm,
52.9425337,-3.5499730,,farm,
52.9826520,-3.5450806,,farm,
52.9808951,-3.5427632,,farm,
52.9743316,-3.5483208,,farm,
53.0317928,-3.5891762,,farm,
52.9959434,-3.5392442,,farm,
53.0006570,-3.5467329,,farm,
53.0075005,-3.5473552,,farm,
53.0115803,-3.5461106,,isolated_dwelling,
53.0167699,-3.5277214,,farm,
53.0151434,-3.5325923,,farm,
53.0152337,-3.5396304,,farm,
53.0189384,-3.5206833,,farm,
53.0221782,-3.5179581,,farm,
53.0258049,-3.5064354,,farm,
53.0254306,-3.5090961,,isolated_dwelling,
53.0269019,-3.5044184,,farm,
53.0317154,-3.5349526,,farm,
53.0255855,-3.5422697,,farm,
53.0268761,-3.5504451,,farm,
53.0381540,-3.5441580,,farm,
53.0371605,-3.5538568,,farm,
53.0385798,-3.5625686,,farm,
53.0320121,-3.5687055,,farm,
53.0348251,-3.5708942,,farm,
53.0376895,-3.5752072,,farm,
53.0444111,-3.5707226,,farm,
53.0560327,-3.5734048,,farm,
53.0445788,-3.6029305,,farm,
53.0505641,-3.5989823,,farm,
53.0408892,-3.5987892,,farm,
53.0398570,-3.5961284,,farm,Tyddyn Bychan
53.0415084,-3.6110844,,farm,
52.7299918,-3.0450211,,farm,
52.7162938,-3.0608997,,farm,
52.9832595,-4.0362090,,locality,Pont Sion-goch
51.9488813,-5.0046897,,locality,Letterston Junction
51.7303304,-4.3095835,,locality,Kidwelly Junction
53.0138348,-3.8481172,,farm,
53.0176171,-3.8351461,,isolated_dwelling,
53.0183270,-3.8213166,,farm,
53.0237868,-3.8177117,,farm,
53.0294330,-3.8073155,,isolated_dwelling,
53.0362397,-3.8108238,,farm,
53.0397362,-3.8132700,,farm,
53.0447159,-3.7949451,,farm,
53.0575755,-3.7761911,,farm,
53.0607736,-3.7751182,,farm,
53.0657768,-3.7685093,,farm,
53.0688454,-3.7659344,,farm,
53.0783722,-3.7612781,,farm,
53.0806537,-3.7644967,,farm,
53.0824840,-3.7645396,,farm,
53.0845977,-3.7725648,,farm,
53.0832315,-3.7766417,,farm,
53.0817493,-3.7802681,,farm,
53.0863118,-3.7860617,,farm,
53.0839791,-3.7840232,,farm,
53.0914279,-3.7738522,,farm,
53.0915181,-3.7706980,,isolated_dwelling,
53.0962728,-3.7708696,,farm,
53.1034233,-3.7562140,,farm,
53.1014007,-3.7631449,,farm,
53.0991718,-3.7554201,,farm,
53.1056004,-3.7599906,,farm,
53.1121826,-3.7681445,,farm,
53.1109718,-3.7569436,,farm,
53.1100959,-3.7635955,,farm,
53.1142175,-3.7672647,,farm,
53.1221119,-3.7628230,,farm,
53.1203348,-3.7649259,,farm,
53.1235412,-3.7578877,,farm,
53.1244168,-3.7763413,,farm,
53.1244425,-3.7799677,,farm,
53.1247001,-3.7712773,,farm,Cyffdy
53.1284984,-3.7815126,,farm,
53.1266057,-3.7879499,,farm,Berth Ddu
53.1326697,-3.7571367,,farm,
53.1310733,-3.7641319,,farm,
53.1359524,-3.7657627,,farm,
53.1355147,-3.7589177,,farm,
53.1382952,-3.7702259,,farm,
53.1384883,-3.7749037,,farm,
53.1388873,-3.7582311,,farm,
53.1414230,-3.7646469,,farm,
53.1444734,-3.7534889,,farm,
53.1425814,-3.7562999,,farm,
53.1420537,-3.7391552,,farm,
53.1447951,-3.7330827,,farm,
53.1432250,-3.7318810,,farm,
53.1435853,-3.7201866,,farm,Maelogen
53.1515772,-3.7174186,,farm,
53.1532372,-3.7207445,,farm,
53.1607126,-3.7124833,,farm,
53.1605582,-3.7158522,,farm,
53.1626681,-3.7017759,,farm,
53.1626295,-3.6973342,,farm,
53.1588857,-3.7047371,,farm,
53.1498528,-3.7106594,,farm,
53.1475235,-3.7103590,,farm,Bryniau Pair Ucha
53.1472147,-3.6930319,,farm,
53.1462688,-3.6837515,,farm,
53.1440551,-3.6726149,,farm,
53.1400265,-3.6733016,,farm,
53.1461787,-3.6654910,,farm,
53.1450847,-3.6564359,,farm,
53.1476329,-3.6510929,,farm,Bryn Hafod
53.1488169,-3.6618217,,farm,
53.1545175,-3.6561355,,farm,
53.1548134,-3.6472734,,farm,
53.1575283,-3.6476597,,farm,Cornwal Isaf
53.1551608,-3.6395058,,farm,
53.1561773,-3.6414155,,farm,
53.1580816,-3.6339053,,farm,
53.1574254,-3.6202582,,farm,
53.1541186,-3.6240992,,isolated_dwelling,
53.1510303,-3.6317810,,farm,
53.1498979,-3.6295923,,farm,
53.1481863,-3.6201724,,farm,
51.5427106,-3.1022713,,isolated_dwelling,Maes-y-Crochan
53.1851428,-3.4491711,,farm,
53.1838699,-3.4539562,,farm,
53.1798964,-3.4522825,,farm,
53.1792277,-3.4606724,,farm,
53.1748551,-3.4653502,,farm,
53.1712410,-3.4621316,,farm,
53.1695688,-3.4751564,,farm,
53.1672535,-3.4811860,,farm,
53.1631756,-3.4728175,,farm,
53.1623651,-3.4782248,,isolated_dwelling,
53.1600751,-3.4821516,,farm,
53.1617090,-3.4849411,,isolated_dwelling,
53.1585312,-3.4889966,,farm,
53.1549671,-3.4965711,,farm,
53.1626738,-3.4940391,,farm,
53.1665203,-3.4939962,,farm,Bryn Ynys
53.1586212,-3.5135656,,farm,
53.1572317,-3.5137373,,farm,
53.1545940,-3.5107546,,farm,
53.1434495,-3.5176640,,farm,
53.1447365,-3.5235434,,farm,
53.1340529,-3.5186940,,farm,
53.1373097,-3.5121923,,isolated_dwelling,
53.1390217,-3.5068493,,farm,
53.1367691,-3.5041457,,farm,
53.1303581,-3.5091453,,farm,
53.1274741,-3.4967428,,farm,
53.1317871,-3.5045319,,farm,
53.1296113,-3.4932666,,farm,
53.1244998,-3.4920006,,farm,
53.1274354,-3.5012489,,farm,
53.1234825,-3.5098320,,farm,
53.1225039,-3.5040813,,farm,
53.1291993,-3.5210543,,farm,
53.1508237,-3.5327273,,farm,
53.1502832,-3.5271483,,farm,
53.1499615,-3.4921723,,farm,
53.1487261,-3.4957128,,farm,
53.1431534,-3.4883743,,farm,
53.1388930,-3.4908848,,farm,
53.1346064,-3.4800058,,farm,
53.1292122,-3.4792977,,farm,
53.0430188,-3.5315471,,farm,
53.0464502,-3.5271698,,isolated_dwelling,
53.0467469,-3.5107117,,farm,
53.0414191,-3.5124927,,farm,
53.0406837,-3.5089951,,isolated_dwelling,
53.0139309,-3.4710365,,farm,
53.0151830,-3.4745985,,farm,
53.0158801,-3.4784608,,farm,
53.0086248,-3.4721094,,farm,
53.0056810,-3.4733968,,farm,
53.0122655,-3.4616380,,farm,
53.0112456,-3.4532695,,isolated_dwelling,
53.1771717,-3.7565613,,farm,
53.1824571,-3.7630415,,farm,
53.1844630,-3.7649513,,farm,
53.1872017,-3.7573553,,farm,
53.1892975,-3.7387514,,farm,
53.1893617,-3.7322069,,farm,
53.1822513,-3.7171007,,farm,
53.1971523,-3.7069941,,farm,
53.2011884,-3.6985612,,farm,
53.2063037,-3.6991406,,farm,
53.2067278,-3.7110711,,farm,
53.1974993,-3.7228299,,isolated_dwelling,
53.2026151,-3.7132168,,farm,
53.1966638,-3.7309623,,isolated_dwelling,
53.1768245,-3.7692428,,farm,
53.1756284,-3.7703157,,farm,Plas Drain
53.1729275,-3.7747360,,farm,
53.1748310,-3.7844777,,farm,
53.1767859,-3.7899924,,farm,
53.1736221,-3.7876535,,farm,
53.1715256,-3.7803150,,farm,
53.1686315,-3.7846494,,farm,
53.1680398,-3.7907434,,farm,
53.1696991,-3.7965584,,farm,
53.1656858,-3.7950349,,farm,
53.1665348,-3.7814522,,farm,
53.1670236,-3.8037682,,farm,
53.1623667,-3.8041973,,farm,
53.1592276,-3.8099695,,farm,
53.1583913,-3.8054204,,farm,
53.1598194,-3.7970949,,farm,
53.1543447,-3.7966335,,farm,
53.1494677,-3.8034785,,farm,
53.1485540,-3.7935651,,isolated_dwelling,
53.1437536,-3.7829864,,farm,
53.1494548,-3.7819136,,farm,
53.1477046,-3.7874067,,farm,
53.1488629,-3.7856043,,farm,
53.1472542,-3.7772358,,farm,
53.1530322,-3.7853039,,farm,
53.1577029,-3.7743819,,isolated_dwelling,
53.1599030,-3.7743819,,farm,
53.1608293,-3.7803686,,farm,
53.1580632,-3.7670863,,farm,
53.1597872,-3.7497700,,farm,
53.1580246,-3.7443841,,farm,
53.1575743,-3.7365735,,farm,
53.1643672,-3.7520230,,farm,
53.1632480,-3.7432039,,farm,
53.1685608,-3.7365950,,farm,
53.1672616,-3.7382043,,farm,
53.1667856,-3.7299860,,farm,
53.1762007,-3.7334192,,farm,
53.1671715,-3.7205017,,farm,
53.1661810,-3.7237633,,farm,
53.1699371,-3.7171758,,farm,
53.1697184,-3.7107385,,farm,
53.1648818,-3.7171114,,farm,
53.1684578,-3.7262309,,farm,
53.1720722,-3.7039149,,farm,
53.1712491,-3.7063182,,farm,
53.1807018,-3.6865986,,farm,
53.1793129,-3.6892593,,farm,
53.1780527,-3.6915982,,farm,Tyddyn Dolben
53.1775640,-3.6820281,,farm,
53.1749275,-3.6861265,,farm,
53.1673645,-3.6924136,,farm,
53.1676217,-3.6879719,,farm,
53.1674545,-3.7033999,,farm,
53.2121701,-3.7201798,,farm,
53.2086105,-3.7267888,,farm,
53.2264313,-3.7164891,,farm,
53.2303490,-3.7232483,,farm,Hafodty
53.2349728,-3.7172830,,farm,
53.2338554,-3.7492121,,farm,
53.2469763,-3.7600428,,farm,
53.2474642,-3.7702138,,farm,
53.2435865,-3.7679822,,farm,
53.2420456,-3.7722093,,farm,
53.2376152,-3.7721450,,farm,
53.2374611,-3.7690550,,farm,
53.2392719,-3.7611586,,farm,
53.2325422,-3.7820799,,farm,
53.2319899,-3.7881738,,farm,
53.2462059,-3.8063914,,farm,
53.2488380,-3.8099963,,farm,Bryn Trallwyn
53.2447036,-3.7983448,,farm,
53.2390921,-3.7850410,,farm,
53.2484014,-3.7815434,,farm,
53.2599166,-3.7728531,,farm,
53.2642292,-3.7771660,,farm,
53.2495698,-3.7289077,,farm,
53.2493901,-3.7256676,,isolated_dwelling,
53.2420456,-3.7177498,,farm,Penoros
53.2416604,-3.6977297,,farm,
53.2462187,-3.7071067,,farm,Pencraig
53.2466553,-3.7006265,,farm,Tyn y Wal
53.2525483,-3.6905843,,farm,
53.2600321,-3.6885244,,farm,
53.2608408,-3.6835677,,farm,Tandderwen
53.2592876,-3.6739976,,farm,Twnan Isaf
53.2620601,-3.6718303,,farm,
53.2512388,-3.6784178,,isolated_dwelling,Living Waters
53.2515983,-3.6819047,,farm,
53.2544483,-3.6836213,,farm,
53.2577602,-3.6596531,,farm,
53.2491204,-3.6608977,,farm,
53.2498651,-3.6505980,,farm,
53.2529206,-3.6511559,,farm,
53.2441386,-3.6298699,,farm,
53.2474000,-3.6283034,,farm,
53.2472459,-3.6179179,,farm,Peniarth Bach
53.2497239,-3.6113304,,farm,
53.2523172,-3.6149997,,farm,
53.2552698,-3.6011809,,farm,
53.2561042,-3.6089915,,farm,
53.2634976,-3.5957307,,farm,
53.2669115,-3.6195702,,farm,Pant Idda
53.2738025,-3.6248058,,farm,
53.2238654,-3.8165971,,farm,Meddiant Isaf
53.2145122,-3.8236352,,isolated_dwelling,
53.2144736,-3.8166615,,farm,
53.2051311,-3.8160607,,isolated_dwelling,
53.2059665,-3.8128205,,farm,
53.1988846,-3.8172194,,farm,
53.2076758,-3.7455722,,farm,
53.2125976,-3.7532111,,isolated_dwelling,
53.2213089,-3.7603780,,farm,
53.2275265,-3.7616655,,farm,
53.2294533,-3.7701412,,farm,
53.1907215,-3.8096019,,farm,
53.1948868,-3.8076707,,farm,
53.1870315,-3.8005682,,farm,
53.1880601,-3.8021775,,farm,
53.1934984,-3.8007613,,farm,Pant yr ych Mawr
53.1823254,-3.8005468,,farm,
53.1847300,-3.7926074,,farm,
53.1847814,-3.7860414,,farm,
53.1818111,-3.7858268,,farm,
53.1933698,-3.7913200,,farm,Bryn Hafod
53.2003242,-3.7873717,,farm,
53.1985503,-3.7798401,,farm,
53.1935241,-3.7803551,,farm,Tu hwnt i'r afon
53.1949253,-3.7655493,,farm,
53.1980490,-3.7684246,,farm,
53.1969564,-3.7456795,,farm,
53.1991416,-3.7448641,,farm,
53.1689886,-3.6785814,,farm,Buarth Cerrig
53.1626724,-3.6682388,,farm,
53.1597778,-3.6609861,,farm,
53.1512727,-3.6645051,,farm,
53.1378747,-3.5427757,,farm,
53.1364201,-3.5420462,,isolated_dwelling,
53.1393421,-3.5470029,,isolated_dwelling,
53.1439114,-3.5453936,,farm,
53.1416719,-3.5436770,,isolated_dwelling,
53.1487633,-3.5420033,,farm,
53.1543609,-3.5393425,,farm,
53.1554675,-3.5492345,,farm,
53.1586456,-3.5472819,,farm,
53.1627368,-3.5728809,,farm,
53.1586970,-3.5714861,,farm,
53.1621450,-3.5655853,,farm,
53.1595848,-3.5662290,,farm,
53.1570373,-3.5655209,,farm,
53.1480169,-3.5616156,,farm,
53.1435768,-3.5679885,,farm,
53.1449282,-3.5722371,,farm,
53.1410927,-3.5748335,,farm,
53.1292881,-3.5789105,,farm,
53.1219230,-3.4723302,,farm,
53.1267516,-3.4632536,,farm,
53.1258375,-3.4402724,,farm,
53.1172870,-3.4637257,,farm,
53.1147113,-3.4378692,,farm,
53.1123028,-3.4288570,,farm,
53.1055789,-3.4331914,,farm,
53.1057722,-3.4265825,,farm,
53.1176991,-3.4433623,,farm,
53.1196437,-3.4372898,,farm,
53.1009154,-3.4242221,,farm,
53.0968054,-3.4253379,,farm,
53.0972306,-3.4208103,,farm,
53.0982356,-3.4093305,,farm,
53.0935713,-3.4019276,,farm,
53.0997301,-3.4021207,,farm,
53.1038785,-3.4018632,,isolated_dwelling,
53.1052955,-3.3899542,,farm,
53.0961354,-3.3958121,,farm,
53.0942284,-3.3881303,,farm,
53.0947438,-3.3791181,,farm,
53.0971339,-3.3663937,,farm,
53.0901822,-3.3747622,,farm,
53.1063647,-3.3554717,,farm,
53.1060040,-3.3487555,,farm,
53.1098555,-3.3429834,,farm,
53.1122770,-3.3408161,,farm,
53.1099715,-3.3503433,,farm,
53.1162825,-3.3489915,,farm,
53.1172098,-3.3433052,,farm,
53.1176605,-3.3634754,,farm,
53.1160120,-3.3564588,,farm,
53.1217170,-3.3365890,,farm,
53.1195021,-3.3286067,,farm,
53.1240606,-3.3341857,,farm,
53.1320818,-3.3356448,,farm,
53.1397669,-3.3397647,,farm,
53.1520705,-3.3436056,,farm,
53.1572946,-3.3969494,,farm,
53.1603824,-3.4082791,,farm,
53.1585812,-3.4180852,,farm,
53.1587228,-3.4270545,,isolated_dwelling,
53.1555319,-3.4413024,,farm,
53.1537690,-3.4294149,,farm,
53.1527396,-3.4319683,,farm,
53.1509638,-3.4224197,,farm,
53.1497928,-3.4373113,,farm,
53.1492394,-3.4337064,,farm,Tŷ Cerrig
53.1453786,-3.4240290,,farm,
53.1429204,-3.4351870,,farm,
53.1361241,-3.4521171,,farm,
53.1358795,-3.4461733,,farm,
53.1284922,-3.3625337,,farm,
53.1143144,-3.3576199,,isolated_dwelling,
53.1609123,-3.3976170,,farm,
53.1601275,-3.3925530,,farm,
53.1626234,-3.3890554,,farm,
53.1660967,-3.3967372,,farm,
53.1701358,-3.3872744,,farm,
53.1724638,-3.3840557,,farm,
53.1662125,-3.3780690,,farm,
53.1518026,-3.3775755,,farm,
53.1480579,-3.3640786,,farm,
53.1498209,-3.3656021,,farm,
53.1359977,-3.3639928,,farm,
53.1376454,-3.3563753,,farm,Bachymbyd Fawr
53.1339638,-3.3503886,,farm,
53.0853906,-3.3408185,,farm,
53.0814982,-3.3374926,,farm,
53.0831222,-3.3327933,,farm,
53.0843853,-3.3472129,,farm,
53.0862154,-3.3608385,,farm,
53.0885738,-3.3486077,,farm,
53.0868727,-3.3468052,,farm,
53.0727585,-3.3373853,,farm,
53.0733515,-3.3329006,,farm,
53.0550286,-3.3189102,,farm,
53.0566536,-3.3277079,,isolated_dwelling,Nantclwyd Hall
53.0612962,-3.3447667,,farm,
53.0662218,-3.3676835,,farm,
53.0611414,-3.3625122,,farm,
53.0545772,-3.3549162,,farm,
53.0498953,-3.3532640,,farm,
53.0494696,-3.3583924,,isolated_dwelling,
53.0539324,-3.3660957,,farm,
53.0517269,-3.3714815,,farm,
53.0542161,-3.3791848,,farm,
53.0557638,-3.3820816,,isolated_dwelling,
53.0564215,-3.3788630,,isolated_dwelling,
53.0507724,-3.3880898,,farm,
53.0539711,-3.3871456,,farm,
53.0502822,-3.3751508,,farm,
53.0456127,-3.3610102,,farm,
53.0238064,-3.3379003,,farm,
53.0173398,-3.3273216,,farm,Maes Truan
53.0139060,-3.3125588,,farm,
53.0135833,-3.3080956,,farm,Tal-y-Bidwal Fach
53.0117630,-3.3115288,,farm,Tal-y-Bidwal Fawr
53.0142287,-3.2955643,,farm,
53.0180110,-3.3006283,,farm,
53.0210443,-3.2933327,,farm,
53.0198181,-3.2826897,,farm,
53.0209927,-3.2837197,,farm,
53.0130798,-3.2785054,,farm,
53.0109626,-3.2752868,,farm,
53.0097232,-3.2684418,,farm,
52.9930265,-3.2754799,,farm,
52.9851601,-3.2741924,,farm,
52.9837391,-3.2739993,,farm,
52.9886737,-3.2814881,,farm,
53.0110788,-3.2595798,,farm,
53.0155326,-3.2521769,,farm,
53.0217542,-3.2463189,,farm,
52.9825377,-3.2623049,,farm,
53.2208964,-3.7495014,,isolated_dwelling,
53.2226822,-3.7363049,,farm,
53.2253542,-3.7310263,,farm,
53.2214103,-3.7460467,,farm,
53.2215516,-3.7437936,,farm,
53.2395468,-3.6926171,,farm,
53.2384295,-3.6824891,,isolated_dwelling,
53.2331832,-3.6288341,,isolated_dwelling,
53.2347244,-3.6159810,,farm,Cynant Ganol
53.2371902,-3.6159166,,farm,Cynant Newydd
53.2435468,-3.6069902,,farm,
53.2411455,-3.6137494,,farm,
53.2442402,-3.6009821,,farm,
53.2424810,-3.5977634,,farm,Bodrochwyn Ganol
53.2439063,-3.5850819,,farm,
53.2372930,-3.5854467,,farm,
53.2338896,-3.5767778,,farm,
53.2361628,-3.6000594,,farm,
53.2383974,-3.5995659,,farm,
53.2306914,-3.5731944,,farm,
53.2219049,-3.5752114,,farm,
53.2205945,-3.5814127,,farm,
53.2164574,-3.5820564,,farm,
53.2145686,-3.5983213,,farm,
53.2088760,-3.5935792,,farm,
53.2093129,-3.5862621,,farm,
53.2013575,-3.5820350,,farm,
53.2018331,-3.5700616,,farm,
53.2211598,-3.5668000,,isolated_dwelling,
53.2222261,-3.5620364,,farm,
53.2214553,-3.5498485,,farm,
53.2292657,-3.5582384,,farm,
53.2391037,-3.5631737,,farm,
53.2416592,-3.5657486,,farm,
53.2487469,-3.5515651,,farm,
53.2454728,-3.5135850,,farm,
53.2310639,-3.5032424,,farm,
53.2290473,-3.5226616,,farm,
53.2417105,-3.5177907,,farm,
53.2421471,-3.5121473,,farm,
53.2401439,-3.5078558,,isolated_dwelling,
53.2457553,-3.5337552,,farm,
53.2460763,-3.5379394,,isolated_dwelling,
53.2515457,-3.5595688,,farm,
53.2674236,-3.6074838,,farm,
53.2671926,-3.6012396,,farm,
53.2734421,-3.6036858,,farm,Tyddyn Uchaf
53.2602491,-3.6453351,,farm,
53.2591453,-3.6472019,,farm,
53.2628033,-3.6524590,,farm,
53.2622899,-3.6582955,,farm,
53.2664226,-3.6584886,,farm,
53.2641253,-3.6640676,,farm,
53.2666408,-3.6762341,,farm,
53.2698234,-3.6920055,,farm,
53.2563341,-3.7034210,,farm,Bryn Dansi
53.2607241,-3.7026056,,farm,Bryn Elian
53.2611605,-3.7079486,,farm,
53.2584708,-3.7128195,,farm,Tŷ Celyn Bach
53.2514944,-3.7043437,,farm,Nant Gochel
53.2570016,-3.7530741,,farm,
53.2530606,-3.7459287,,farm,
53.2646643,-3.7624082,,farm,
53.2681551,-3.7590608,,farm,Geufron
53.2662814,-3.7545117,,farm,Caeau
53.2732881,-3.7697038,,farm,
53.1872784,-4.0600727,,locality,Henbarc
53.1826312,-3.4208119,,locality,Burgess Gate
52.6659662,-3.9915882,,farm,Nantcaw Fawr Farm
52.8046365,-3.6939683,,locality,Daearcenawon
52.8102789,-3.6866297,,locality,Cerig Gwynion
52.8093451,-3.6823382,,locality,Creigiau Llwydion
52.8088652,-3.6712017,,locality,Gwaun Gafn
53.2522519,-3.2142528,,hamlet,Pen-yr-hwylfa
53.2557672,-3.2204861,,hamlet,Pwll-clai
53.2596591,-3.2233644,,hamlet,Bryn-Sannan
53.2581134,-3.2387232,,hamlet,Pantlle
53.2561142,-3.2096480,,hamlet,Dolphin
53.2773725,-3.1851913,,neighbourhood,Boot
53.2794335,-3.1884896,,neighbourhood,Whelston
53.2743899,-3.1800006,,neighbourhood,Dee Bank
53.2254314,-3.1374598,,locality,Waen-y-balls
53.2111894,-3.1894685,,hamlet,Wen-y-gaer
51.9131832,-2.9814428,,farm,
51.9154962,-2.9840606,,farm,
51.8993293,-2.9796779,,farm,
51.8817957,-2.9839694,,farm,
51.8913579,-3.0216491,,farm,
51.8884974,-3.0369913,,farm,
51.8895172,-3.0294382,,farm,
51.9096556,-3.0150187,,farm,
51.8766694,-2.9586279,,farm,
51.8734502,-2.9604304,,farm,
51.8714762,-2.9549801,,farm,
51.8752122,-2.9499590,,farm,
51.8736754,-2.9506457,,farm,
51.8722314,-2.9427922,,farm,
51.8820076,-2.9532420,,farm,
51.8799810,-2.9484570,,farm,
51.8839149,-2.9481780,,farm,
52.5871221,-3.5491613,,farm,Blaen-glan-hanog
52.5662059,-3.3261426,,farm,Brithdir
52.5734699,-3.5361239,,farm,Bron-haul
52.5612251,-3.5484661,,farm,Bronnant
52.5946030,-3.3021876,,farm,Brycaemaeshir
52.5926848,-3.3119881,,farm,Cefngwernfa
52.5705733,-3.5386545,,farm,Craigfryn
52.5752043,-3.5480351,,isolated_dwelling,Derlwyn
52.5676690,-3.3168943,,farm,Fraithwen Farm
52.5793019,-3.5574741,,farm,Glan-hanog-isaf
52.5806180,-3.5540172,,farm,Goose Barn
52.5747337,-3.2975418,,farm,Lower Cwm Harry
52.5781536,-3.3482721,,farm,Neuadd Lwyd
52.5846279,-3.5655104,,isolated_dwelling,Parclen
52.5625784,-3.3201535,,isolated_dwelling,Ty-coch
52.5891786,-3.3106613,,farm,Ty-gwellt
